City 1,4.179924564742493187e-01,3.441119252755281410e-01
City 2,5.893815561138715520e-02,6.795302883652539760e-01
City 3,4.784590047029411153e-01,5.381499589254157279e-02
City 4,5.211594296883900190e-01,8.066037608804467185e-01
City 5,5.806320199484605871e-01,6.029501879313505786e-01
City 6,3.091989979348186424e-01,6.552131835038437213e-01
City 7,9.198826252545819759e-01,7.476597889282088349e-01
City 8,6.553475030164537252e-01,5.356261761284698553e-01
City 9,3.492413849207449683e-01,1.091564818399735071e-01
City 10,5.410940445399985421e-01,4.961962866529807670e-01
City 11,4.490533956886093581e-01,1.723426276209378827e-01
City 12,2.823209606253457293e-01,6.839891964077760012e-01
City 13,2.958765252205050045e-01,5.298252112514997281e-01
City 14,5.634809826131318422e-01,6.252242659304493300e-01
City 15,7.151912790861654212e-01,3.151430227027559594e-01
City 16,5.176186770719936048e-01,4.915106394415269531e-01
City 17,3.520418285904083344e-01,8.201420385192299545e-01
City 18,6.327788586249427638e-01,1.326204556352319486e-01
City 19,8.731190201719776223e-01,1.213094822729351430e-01
City 20,1.678884446672987973e-01,4.462149309981606748e-01
City 21,9.874783222814236261e-01,4.093413656794342437e-02
City 22,3.494149296248078018e-01,3.005167089028528693e-01
City 23,8.262051275325252853e-01,4.093904125930584170e-01
City 24,6.546154192348774270e-02,3.725193910445782075e-01
City 25,5.353288386336307880e-03,3.399701713068946640e-01
City 26,8.869446475106215200e-01,8.125700841807187436e-01
City 27,9.113181348723439212e-01,5.282055260711114864e-01
City 28,1.994077719250820779e-01,5.538271069939837421e-01
City 29,2.755138499186016166e-02,1.172068378695058088e-01
City 30,8.173349196283834495e-01,7.846048175419012560e-01
City 31,2.418276188448349462e-01,4.345861850320213993e-01
City 32,5.608301205494992114e-02,7.722272796212248380e-02
City 33,6.756083483640840104e-02,1.818115298592206663e-01
City 34,4.738718550045948330e-01,5.210108754262660069e-01
City 35,5.094292614503131977e-01,4.793341706829563620e-01
City 36,4.167951398245796080e-01,3.135424911895597910e-01
City 37,2.558429303708921188e-01,9.966920911406218497e-02
City 38,3.815121067012687828e-01,5.965526641029736954e-01
City 39,8.073844371810401377e-01,2.481698873890019197e-01
City 40,8.110391369949028206e-01,6.043401637345646726e-01
City 41,6.861868598049114532e-01,3.051136464664323533e-01
City 42,9.926136260126640076e-01,8.973049386665742366e-01
City 43,4.051851787521851822e-01,5.820153278670779917e-01
City 44,1.901737203066977688e-01,7.124924261178847695e-01
City 45,4.881744897950945905e-01,6.836154748906183576e-01
City 46,5.023696474456136318e-01,9.466208966466959085e-01
City 47,4.033548194194426229e-01,9.132312556125656844e-01
City 48,1.810954245791910333e-01,5.125490950100941578e-02
City 49,4.802980098944964471e-02,3.803154831189560214e-01
City 50,6.046913457337170783e-01,5.638565420585368582e-01
City 51,2.659112072356354384e-01,1.325737404559730326e-01
City 52,8.813469974895646875e-01,5.751352859608246382e-01
City 53,5.840461165818847666e-01,3.225677476377182273e-01
City 54,4.774604837377844913e-01,9.839275636184652285e-01
City 55,1.715150246588630356e-01,5.756658183968050846e-01
City 56,5.661999993560462574e-02,6.297276340470472356e-01
City 57,1.570352284167991774e-01,4.010122763696480908e-01
City 58,3.386175017926393860e-01,7.446300631853548513e-01
City 59,4.406429684098731592e-01,4.011859250238295482e-01
City 60,6.838431198849459491e-01,7.654751241649898619e-01
City 61,2.058717222623832610e-01,9.824312356540495506e-01
City 62,6.164337017377589101e-01,1.681167672118989431e-01
City 63,9.244716102527915647e-01,4.745946836621748322e-01
City 64,7.962825210228619000e-02,5.489404842066251122e-01
City 65,4.853968258084025988e-01,4.361073396589790763e-01
City 66,6.985636308742962930e-01,2.967312979105896087e-01
City 67,8.156848269929628525e-02,3.935637401506051347e-01
City 68,8.691023630069074635e-01,8.380811280577886713e-01
City 69,4.331056782770420499e-01,6.516425610789553513e-01
City 70,4.943300649628005194e-01,9.538969332498165032e-01
City 71,4.957404718670572752e-01,4.770002274003807274e-01
City 72,3.707220812737015425e-01,8.788935471020282719e-01
City 73,9.221286610360309721e-01,7.922077827975055886e-01
City 74,8.412782177882370815e-01,2.653575239408473285e-01
City 75,6.555259194343739937e-01,7.624382739639500306e-01
City 76,4.626850480730245740e-01,8.227363952261331770e-01
City 77,5.650113119347054402e-01,3.529923704155514264e-01
City 78,4.239155069447735347e-01,9.742319764928022430e-01
City 79,2.882119545173462694e-01,6.752333557075180792e-01
City 80,2.639807192905682109e-01,6.993796479400817834e-01
City 81,6.907382284729476352e-01,4.595969239604744683e-01
City 82,8.328365313211062437e-01,6.973491719944513445e-02
City 83,5.923915776304926606e-01,9.979801769556776447e-01
City 84,4.665225821152174657e-01,6.377509596401169656e-01
City 85,6.736599858461368440e-01,6.815258298855153551e-02
City 86,3.914793541499450580e-01,1.461370373064503347e-01
City 87,7.021043682229097804e-01,8.389132737851656696e-01
City 88,9.656976427334242885e-01,2.771949098735486672e-01
City 89,9.050987710635693961e-02,5.394509711949851960e-01
City 90,5.812513570014288256e-02,8.043277269406245988e-02
City 91,5.880174189514392191e-01,5.663467353941669113e-01
City 92,7.511737552985350286e-01,3.624849112741530544e-01
City 93,5.113173914981938850e-01,3.182136407131294087e-01
City 94,9.205011882084254138e-01,6.535232615737341932e-01
City 95,3.039640985416923735e-01,3.549030016359681072e-01
City 96,4.930027325538386407e-01,7.152568069704116072e-01
City 97,9.793603423915588913e-01,6.282814906944583777e-01
City 98,3.235082685373671385e-01,9.675113303374257567e-01
City 99,1.895671749019368635e-01,2.814175237786158412e-01
City 100,3.052291082282937440e-01,2.463950462508602834e-01
